evidence_id,source_name,target_name,interaction_type,doi,chunk_id,section,pmid,compared_property,reported_value,claim_status,category,corresponding_sentence
6715c4ef1d35,GABA,structural rearrangement,INDUCED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_results_discussion2,results_discussion,10-1016_j-foodchem-2026-149775,,,observed,protein_fraction,"Those results suggest that GABA induced more extensive structural rearrangement in glutelin, whereas its effect on 11S globulin was more localized."
a23cfa39bf48,GABA,solvent accessible surface area,INCREASED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_results_discussion2,results_discussion,10-1016_j-foodchem-2026-149775,,,observed,protein_fraction,"As shown in Fig. 8 D, the GABA-bound glutelin complex exhibited a gradual increase in SASA over time, potentially due to GABA binding inducing a more extended conformation, which facilitated more efficient interactions with surrounding solvent molecules."
fa16f633de40,GABA,radius of gyration,DECREASED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_results_discussion2,results_discussion,10-1016_j-foodchem-2026-149775,,,observed,protein_fraction,"The Rg of glutelin decreased significantly following GABA binding, indicating that the interaction with GABA induced a structural rearrangement, leading to a tighter packing of the protein core despite the surface exposure."
9b063c38c0ac,GABA,structural rearrangement,INDUCED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_results_discussion2,results_discussion,10-1016_j-foodchem-2026-149775,,,observed,protein_fraction,"The Rg of glutelin decreased significantly following GABA binding, indicating that the interaction with GABA induced a structural rearrangement, leading to a tighter packing of the protein core despite the surface exposure."
475915840b4e,GABA,water holding capacity,INCREASED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,,,observed,treatment_property_change,The findings demonstrated that an appropriate concentration of GABA significantly enhanced the WHC and textural characteristics of WPI gels.
1cbfc893e930,GABA,textural characteristics,INCREASED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,,,observed,treatment_property_change,The findings demonstrated that an appropriate concentration of GABA significantly enhanced the WHC and textural characteristics of WPI gels.
f93483c1827e,GABA,gel network formation,INCREASED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,,,observed,treatment_property_change,"Mechanistically, GABA acted as a dual-functional modifier: it acts as a ligand to reinforce the gel network via hydrogen bonding, while simultaneously inducing protein unfolding (decreasing α-helix content) to expose hydrophobic residues, which serve as physical cross-linking nodes."
b1ad718bed55,GABA,protein denaturation and unfolding,INDUCED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,,,observed,treatment_property_change,"Mechanistically, GABA acted as a dual-functional modifier: it acts as a ligand to reinforce the gel network via hydrogen bonding, while simultaneously inducing protein unfolding (decreasing α-helix content) to expose hydrophobic residues, which serve as physical cross-linking nodes."
fe83087b6d22,GABA,alpha-helix content,DECREASED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,,,observed,treatment_property_change,"Mechanistically, GABA acted as a dual-functional modifier: it acts as a ligand to reinforce the gel network via hydrogen bonding, while simultaneously inducing protein unfolding (decreasing α-helix content) to expose hydrophobic residues, which serve as physical cross-linking nodes."
e2902300056e,GABA,finer and more uniform network structure,INDUCED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,,,observed,treatment_property_change,"Thermal analysis and microstructural observations confirmed that GABA transforms the coarse protein aggregates of WPI into a finer, more uniform network structure."
1402a9b0d1a5,GABA,gel integrity,DECREASED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,,,observed,treatment_property_change,"However, excessive GABA was found to disrupt this balance, likely inducing electrostatic shielding and disordered super-aggregation, which compromised the gel integrity."
9efde062f9c4,walnut glutelin,11S globulin,OUTPERFORMED,10-1016_j-foodchem-2026-149775,10-1016_j-foodchem-2026-149775_conclusion1,conclusion,10-1016_j-foodchem-2026-149775,conformational flexibility,,observed,protein_fraction,"Molecular dynamics simulations further pinpointed walnut glutelin as the primary target for GABA-induced structural rearrangement, showing higher conformational flexibility compared to the relatively rigid 11S globulin."
ca5ec08ff074,KCl addition,conformation transition,INDUCED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_abstract1,abstract,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,Xanthan and KCl probably showed a synergistic effect on the Young modulus because KCl induced a conformation transition of the xanthan molecules.
3543de3a18fb,KCl addition,intrinsic viscosity,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,approximately 35%,observed,treatment_property_change,"The addition of salt decreased the intrinsic viscosity by approximately 35%, which indicates a reduction in the hydrodynamic size of the molecule ( Rochefort & Middleman, 1987 ) since the charge screening reduces the influence of coulombic interactions on the polymer conformation."
fc78e21884d2,KCl addition,structured solution,INDUCED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,The addition of salt resulted in a more structured solution with G ′ > G ″ throughout the entire frequency range analyzed and with higher moduli values as compared to the water system.
73f59b70030b,KCl addition,moduli value,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,The addition of salt resulted in a more structured solution with G ′ > G ″ throughout the entire frequency range analyzed and with higher moduli values as compared to the water system.
dced35d186ec,KCl addition,rheological behavior,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"Increases in the KCl concentration from 0.05 (data not shown) to 0.4 M did not influence the rheological behavior of the solution, showing that above 0.05 M KCl, the conformation and interactions of the xanthan molecule should be the same."
462486479e53,KCl addition,denaturation temperature,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,about 8 °C for β-conglycinin,observed,treatment_property_change,Table 2 shows an increase in denaturation temperature of about 8 °C for β -conglycinin and 13 °C for glycinin.
e845947d76fd,KCl addition,denaturation temperature,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,about 13 °C for glycinin,observed,treatment_property_change,Table 2 shows an increase in denaturation temperature of about 8 °C for β -conglycinin and 13 °C for glycinin.
eced9d520de5,KCl addition,two endothermic transitions,INDUCED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,The thermograms of SPI at pH 3.0 presented a unique endotherm for the sample without KCl and two endothermic transitions for the dispersion with salt ( Fig. 4 ).
b1040181600d,acidification,denaturation temperature,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,∼50–70 °C,observed,treatment_property_change,"However, all peaks were localized in a low temperature region (∼50–70 °C) as compared to the peaks observed for SPI at pH 7.0 ( Table 2 )."
b6052737cc84,soy protein isolate dispersions,irreversible thermal transitions,EXHIBITED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion1,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"All the transitions observed were irreversible since during the second heating scan, no transitions could be observed under any of the conditions studied."
9bb9a77c3f2d,xanthan addition,protein solubility,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"Regarding the gels containing xanthan, the amount of soluble protein in B (buffer pH 8.0) was slightly greater then in the gels without polysaccharide."
588f3355f7a9,xanthan addition,protein solubility,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,For the others buffers (BU and BM) it was not observed any effect on the solubility with the addition of xanthan in SPI or SPI–KCl gels.
a89594e7eb73,xanthan addition,protein solubility,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,For the others buffers (BU and BM) it was not observed any effect on the solubility with the addition of xanthan in SPI or SPI–KCl gels.
c0f0f14ff638,potassium chloride addition,protein solubility,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,19% to 8%,observed,treatment_property_change,"The protein solubility in DW decreased from 19% to 8% when the gel was prepared with KCl, which could be attributed to the salting out effect ( Hermansson, 1978 )."
5e62ad740820,potassium chloride addition,protein solubility,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,∼30%,observed,treatment_property_change,"However, in gels with KCl the amount of soluble protein decreased to ∼30% in BM and remained the same in BU."
e4dbcc3e1ccc,potassium chloride addition,protein solubility,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"However, in gels with KCl the amount of soluble protein decreased to ∼30% in BM and remained the same in BU."
77b323a95df2,potassium chloride addition,proportion of α-7S and α′-7S subunits,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,protein_fraction,"Fig. 7A shows that the addition of KCl to gels increased the proportion of α and α′-7S, while the B-11S soluble in buffer (pH 8.0) was reduced."
254ff535ecdd,potassium chloride addition,proportion of B-11S,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,protein_fraction,"Fig. 7A shows that the addition of KCl to gels increased the proportion of α and α′-7S, while the B-11S soluble in buffer (pH 8.0) was reduced."
d81a83343b1f,potassium chloride addition,proportion of A-11S,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,protein_fraction,"Regarding the BM extracts ( Fig. 7B ), an increase in the proportion of A-11S and a decrease in B-11S polypeptides was observed, whilst the others did not change."
cd79c3a76968,potassium chloride addition,proportion of B-11S polypeptides,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,protein_fraction,"Regarding the BM extracts ( Fig. 7B ), an increase in the proportion of A-11S and a decrease in B-11S polypeptides was observed, whilst the others did not change."
148e5f245438,xanthan addition,proportion of A-11S polypeptide,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,protein_fraction,Fig. 7A also shows a decrease in the A-11S polypeptide and an increase in the β -7S subunit when xanthan was added to the SPI gels.
3870b65902f5,xanthan addition,proportion of β-7S subunit,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion2,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,protein_fraction,Fig. 7A also shows a decrease in the A-11S polypeptide and an increase in the β -7S subunit when xanthan was added to the SPI gels.
38796e1c5261,acidification,opaque appearance,INDUCED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,The initial mixed solution was translucent and became opaque on acidification.
cb2c435b39c4,KCl addition,mixed network structure with random aggregates and fine-structure regions,INDUCED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"Fig. 8B shows a mixed structure predominantly formed by random bright aggregates with different sizes and shapes, but also showing regions with a more fine structure (below the line)."
5b92f55b03a6,xanthan,water holding capacity,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,approximately 50% to 70%,observed,treatment_property_change,"In the systems without salt, an increase in xanthan content changed the WHC from ∼50% to ∼70%, while at the highest KCl concentration, all the values were lower and closer, about 30–40%."
e8ecb87c8b33,KCl addition,water holding capacity,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,approximately 30–40%,observed,treatment_property_change,"In the systems without salt, an increase in xanthan content changed the WHC from ∼50% to ∼70%, while at the highest KCl concentration, all the values were lower and closer, about 30–40%."
b42c83c8140a,KCl addition,strain at fracture,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,<0.5 at the highest salt content,observed,treatment_property_change,"The strain at fracture values ( Fig. 9B ) were also greatly affected by the KCl concentration, with values >0.5 for systems with low KCl and small strain values ( < 0.5 ) at the highest salt content."
33e5a4c625dc,xanthan,Young modulus,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"Fig. 9C shows that the xanthan concentration had a negative effect on the Young modulus values in gels without KCl, but at the highest salt concentration, the polysaccharide had a positive effect."
4a31c530a876,xanthan,Young modulus,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"Fig. 9C shows that the xanthan concentration had a negative effect on the Young modulus values in gels without KCl, but at the highest salt concentration, the polysaccharide had a positive effect."
bafba0140b87,KCl addition,Young modulus,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,approximately 4–5 kPa to approximately 15–18 kPa,observed,treatment_property_change,The values increased from ∼4–5 kPa to ∼15–18 kPa with the addition of 0.27 M KCl.
d5671afc43ad,KCl addition,water holding capacity,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,Figs. 9A and B show that the WHC and strain at fracture first increased with the addition of 0.01 M KCl and then decreased when more KCl (0.27 M) was added to systems with low xanthan concentrations.
a03aff7519f0,KCl addition,strain at fracture,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,Figs. 9A and B show that the WHC and strain at fracture first increased with the addition of 0.01 M KCl and then decreased when more KCl (0.27 M) was added to systems with low xanthan concentrations.
ebf4a0c3f73e,KCl addition,water holding capacity,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,Figs. 9A and B show that the WHC and strain at fracture first increased with the addition of 0.01 M KCl and then decreased when more KCl (0.27 M) was added to systems with low xanthan concentrations.
417883493b69,KCl addition,strain at fracture,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,Figs. 9A and B show that the WHC and strain at fracture first increased with the addition of 0.01 M KCl and then decreased when more KCl (0.27 M) was added to systems with low xanthan concentrations.
0442e22a6525,KCl addition,water holding capacity,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"However, at the higher xanthan concentrations, the WHC and strain values did not show such an initial increase, decreasing with the addition of any KCl concentration."
9ffc2eb4a2d2,KCl addition,strain at fracture,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"However, at the higher xanthan concentrations, the WHC and strain values did not show such an initial increase, decreasing with the addition of any KCl concentration."
a13b237c68a3,KCl addition,Young modulus,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"The Young modulus values rose with increasing salt content for systems with high xanthan contents, while showing a minimum value at 0.01 M KCl for gels with a low polysaccharide concentration ( Fig. 9C )."
5bbb9ecf2e97,KCl addition,Young modulus,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,minimum at 0.01 M KCl,observed,treatment_property_change,"The Young modulus values rose with increasing salt content for systems with high xanthan contents, while showing a minimum value at 0.01 M KCl for gels with a low polysaccharide concentration ( Fig. 9C )."
c8878e7e71ee,xanthan,stress at fracture,DECREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_results_discussion3,results_discussion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"For systems without salt, the stress at fracture decreased with the increase of xanthan concentration ( Fig. 9D )."
a7388b7d3f4c,KCl addition,elasticity,INCREASED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_conclusion1,conclusion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"The increase in KCl content led to more elastic xanthan solutions, and such behavior can be attributed to the ordered conformation of this polysaccharide."
68e30d2c68ef,KCl addition,salting-out effect,INDUCED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_conclusion1,conclusion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"When the content of one of the ingredients (KCl or xanthan) was increased, the salting-out effect occurred."
461999fd3bda,xanthan addition,salting-out effect,INDUCED,10-1016_j-foodhyd-2006-01-003,10-1016_j-foodhyd-2006-01-003_conclusion1,conclusion,10-1016_j-foodhyd-2006-01-003,,,observed,treatment_property_change,"When the content of one of the ingredients (KCl or xanthan) was increased, the salting-out effect occurred."
eb2e83e38fcf,glycosylation with glucose,glycation degree,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,protein_conjugation,"Heat treatment with glucose at neutral pH resulted in SPI with higher glycation degree than with lactose, whereas SPI heat treated in the presence of sucrose was not glycated."
5b08e8449a1a,heat treatment with sucrose,glycation degree,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"Heat treatment with glucose at neutral pH resulted in SPI with higher glycation degree than with lactose, whereas SPI heat treated in the presence of sucrose was not glycated."
3f18b53f66e3,glycosylation with glucose,water solubility,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,protein_conjugation,"GDL-induced gels of SPI glycated with glucose was more soluble in water than gels of SPI reacted with lactose, which in turn was more soluble than the control and gels of SPI heated in the presence of sucrose."
cd44ab40c855,glycosylation with lactose,water solubility,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,protein_conjugation,"GDL-induced gels of SPI glycated with glucose was more soluble in water than gels of SPI reacted with lactose, which in turn was more soluble than the control and gels of SPI heated in the presence of sucrose."
e6698c22a074,heat treatment with glucose,water holding capacity,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"Glucose and lactose had a protective effect on protein denaturation at neutral pH, albeit less than sucrose, resulting in GDL-induced gels with increased water holding capacity and reduced gel hardness than sucrose."
0c7250bf8145,heat treatment with lactose,water holding capacity,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"Glucose and lactose had a protective effect on protein denaturation at neutral pH, albeit less than sucrose, resulting in GDL-induced gels with increased water holding capacity and reduced gel hardness than sucrose."
1f0f630a4cc7,heat treatment with glucose,gel hardness,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"Glucose and lactose had a protective effect on protein denaturation at neutral pH, albeit less than sucrose, resulting in GDL-induced gels with increased water holding capacity and reduced gel hardness than sucrose."
ee17ca1bb09e,heat treatment with lactose,gel hardness,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"Glucose and lactose had a protective effect on protein denaturation at neutral pH, albeit less than sucrose, resulting in GDL-induced gels with increased water holding capacity and reduced gel hardness than sucrose."
5daaa800f668,glycosylation,covalent bonds besides disulphide bonds,INDUCED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,protein_conjugation,"Chemical analysis indicated that disulphide bonds were involved in maintaining the structure of the gels, and solubility profiles of gels in different buffers indicate that other types of covalent bonds besides disulphide bonds were formed in gels of glycated SPI, resulting in reduced gel elasticity."
fb4b17b94599,glycosylation,gel elasticity,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_abstract1,abstract,10-1016_j-foodhyd-2008-01-005,,,observed,protein_conjugation,"Chemical analysis indicated that disulphide bonds were involved in maintaining the structure of the gels, and solubility profiles of gels in different buffers indicate that other types of covalent bonds besides disulphide bonds were formed in gels of glycated SPI, resulting in reduced gel elasticity."
d457636d104e,glucose,lactose,OUTPERFORMED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,degree of glycation,2.9–7.5% versus 1.8–3.4%,observed,protein_protein_comparison,"The percentage glycation with glucose was higher than that with lactose (2.9–7.5% versus 1.8–3.4%), whereas no glycation occurred in the presence of the non-reducing sugar, sucrose."
9f0024d90d8c,sucrose,degree of glycation,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"The percentage glycation with glucose was higher than that with lactose (2.9–7.5% versus 1.8–3.4%), whereas no glycation occurred in the presence of the non-reducing sugar, sucrose."
61d0a1a7580b,glucose,degree of glycation,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,The figure also shows that the degree of glycation increased with the glucose/lactose concentration.
9a67d6912ef6,lactose,degree of glycation,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,The figure also shows that the degree of glycation increased with the glucose/lactose concentration.
3817a85f26e4,glucose,degree of glycation,INCREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"Fig. 1 also shows that the increase in degree of glycation of SPI with glucose was almost linear relative to sugar concentrations from 0% to 20%, but reached a plateau at glucose concentrations higher than 20%."
bb837077a2ad,glucose,degree of glycation,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,,observed,treatment_property_change,"Fig. 1 also shows that the increase in degree of glycation of SPI with glucose was almost linear relative to sugar concentrations from 0% to 20%, but reached a plateau at glucose concentrations higher than 20%."
208d55ec32dc,glucose,dispersibility,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,19%,observed,treatment_property_change,"Fig. 2 shows that at pH 6.9 the dispersibility of SPI–glucose decreased by 19%, that of SPI–lactose decreased by 15% and that of SPI–sucrose decreased by 18% as sugar concentrations increased from 0% to 40%."
991985396c6c,lactose,dispersibility,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,15%,observed,treatment_property_change,"Fig. 2 shows that at pH 6.9 the dispersibility of SPI–glucose decreased by 19%, that of SPI–lactose decreased by 15% and that of SPI–sucrose decreased by 18% as sugar concentrations increased from 0% to 40%."
9b02f2e18ba1,sucrose,dispersibility,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,18%,observed,treatment_property_change,"Fig. 2 shows that at pH 6.9 the dispersibility of SPI–glucose decreased by 19%, that of SPI–lactose decreased by 15% and that of SPI–sucrose decreased by 18% as sugar concentrations increased from 0% to 40%."
d468f7aace4a,lactose,hydrophobicity,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,16%,observed,treatment_property_change,"As sugar concentrations increased from 0% to 40%, hydrophobicity of SPI treated with lactose decreased by 16%, while that of SPI treated with glucose decreased by 21% and SPI treated with sucrose was reduced by 23% showing the lowest hydrophobicity."
f30dd9c53cb2,glucose,hydrophobicity,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,21%,observed,treatment_property_change,"As sugar concentrations increased from 0% to 40%, hydrophobicity of SPI treated with lactose decreased by 16%, while that of SPI treated with glucose decreased by 21% and SPI treated with sucrose was reduced by 23% showing the lowest hydrophobicity."
9f033857e7e4,sucrose,hydrophobicity,DECREASED,10-1016_j-foodhyd-2008-01-005,10-1016_j-foodhyd-2008-01-005_results_discussion1,results_discussion,10-1016_j-foodhyd-2008-01-005,,23%,observed,treatment_property_change,"As sugar concentrations increased from 0% to 40%, hydrophobicity of SPI treated with lactose decreased by 16%, while that of SPI treated with glucose decreased by 21% and SPI treated with sucrose was reduced by 23% showing the lowest hydrophobicity."
