evidence_id,source_name,target_name,interaction_type,doi,chunk_id,section,pmid,compared_property,reported_value,claim_status,corresponding_sentence
ce3260ff83b9,acetylation,ash content,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,1.28% to 5.18% and 7.11%,observed,Acetylation affected significantly on ash content but only in concentrate’s samples which increased in the ranges from 1.28% to 5.18% (1.0 cm 3 /g of acetic anhydride) and to 7.11% (2.0 cm 3 /g).
5ea904eafcb9,acetylation,extent of lysine modification,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,99%,observed,The increase of its concentration did not affected on the extent of lysine modification any more.
584d4fbcc0b6,acetylation,extent of lysine modification,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,94%,observed,The increase of its concentration did not affected on the extent of lysine modification any more.
b375722a909e,acetylation,essential amino acid content,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,65.33 g/16gN to 39.95 g/16gN,observed,"As appears from data obtained, acetylation of isolate affected on a decrease of all essential amino acids in preparations (a sum of amino acids decreased from 65,33 g/16gN to 39,95 g/16gN after modification with 2.0 cm 3 /g)."
47eb2c4c5aca,acetylation,essential amino acid content,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,,observed,"Preparations obtained as a result of acetylation of the concentrate were characterised by similar quantities of essential amino acids or slightly different contents, independently of dose of acetic anhydride used."
dd1c3801e234,acetylation,water solubility index,EXHIBITED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,lower than 20%,observed,"As it results from data presented in Fig. 1 , all acetylated potato protein preparations made of isolate were characterised by low water solubility index (lower than 20%), independently of a dose of acetic anhydride used."
6afa6c8e848e,acetylation,water solubility index,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,,observed,"On the contrary, acetylation of potato protein concentrate caused an increase of water solubility index of obtained preparations."
72a19f429d0c,acetylation,water solubility index,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,,observed,"The highest water solubility index was observed for concentrate acetylated with a dose of 0,4 cm 3 /g of acetic anhydride."
ce11aaa97883,potato protein isolate,potato protein concentrate,EQUIVALENT_TO,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,water holding capacity,3.78 vs 2.93 cm3/g,observed,"The conditions of acetylation but without acetic anhydride in the solution contributed to the obtaining control samples of isolate and concentrate do not differing significantly with regard to water holding capacity, which amounted 3.78 and 2.93 cm 3 /g, respectively."
7c7a93055f83,acetylation,potato protein concentrate,OUTPERFORMED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,water holding capacity,,observed,Modifying the isolate with higher doses of acetic anhydride (1.0 and 2.0 cm 3 /g) was higher for isolate than for concentrate modifying with the same doses of acetic anhydride.
ab23e9f18e1b,acetylation,potato protein concentrate,OUTPERFORMED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,water holding capacity,,observed,Modifying the isolate with higher doses of acetic anhydride (1.0 and 2.0 cm 3 /g) was higher for isolate than for concentrate modifying with the same doses of acetic anhydride.
2c1778531df8,acetylation,water holding capacity,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,,observed,Acetylation improved the water absorption capacity of the protein through the additional hydrophilic groups incorporation.
1e9a1287e191,acetylation,potato protein isolate,OUTPERFORMED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,oil binding capacity,4.78–6.62 cm3/g vs not higher than 3 cm3/g,observed,"As if follows from Fig. 2 (B), acetylated potato protein concentrates were characterised by much higher oil binding capacity, in the range 4.78–6.62 cm 3 /g, when compared to modified potato protein isolate (data are not higher than 3 cm 3 of oil/g preparation)."
7d0cf6991d42,acetylation,oil binding capacity,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion1,results_discussion,10-1016_j-foodchem-2011-08-080,,about 56%,observed,Acetylation of isolate affected on a decrease of oil absorption capacity by about 56% compared with control sample (from 47% in a sample modified with 0.4 cm 3 /g acetic anhydride dose to 73% for a sample modified with 1.0 cm 3 /g).
5bd9a1326822,acetylation,emulsion activity,EXHIBITED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,43.75%,observed,"Acetylation was profitable only in the case when potato protein concentrate was used for the modification and acetic anhydride was used in amount of 0.4 cm 3 /g (EA = 43.75%, ES = 56.25%) or 1.0 cm 3 /g (EA = 6.25%, ES = 61.25%)."
e373c2b00623,acetylation,emulsion stability,EXHIBITED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,56.25%,observed,"Acetylation was profitable only in the case when potato protein concentrate was used for the modification and acetic anhydride was used in amount of 0.4 cm 3 /g (EA = 43.75%, ES = 56.25%) or 1.0 cm 3 /g (EA = 6.25%, ES = 61.25%)."
f614d1d73760,acetylation,emulsion activity,EXHIBITED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,6.25%,observed,"Acetylation was profitable only in the case when potato protein concentrate was used for the modification and acetic anhydride was used in amount of 0.4 cm 3 /g (EA = 43.75%, ES = 56.25%) or 1.0 cm 3 /g (EA = 6.25%, ES = 61.25%)."
f8f98e969c84,acetylation,emulsion stability,EXHIBITED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,61.25%,observed,"Acetylation was profitable only in the case when potato protein concentrate was used for the modification and acetic anhydride was used in amount of 0.4 cm 3 /g (EA = 43.75%, ES = 56.25%) or 1.0 cm 3 /g (EA = 6.25%, ES = 61.25%)."
45069362cc26,acetylation,emulsion activity,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,,observed,"Higher doses of anhydride, like 2.0 cm 3 /g, caused nearly total loss of emulsion activity of protein preparation."
bce4a5c80dd4,acetylation,protein denaturation and unfolding,INDUCED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,,hypothesis,The denaturation of protein could be explained as an effect of high doses of acetic anhydride.
a0031dddf3df,acetylation,emulsion activity,EXHIBITED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,0.50%-6.88%,observed,"Acetylated potato protein isolate exhibited inconspicuous emulsion properties, activity (in the range 0.50%–6.88%) as well as stability (in the range 5.83%–10.00%)."
82fcb70ae741,acetylation,emulsion stability,EXHIBITED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,5.83%-10.00%,observed,"Acetylated potato protein isolate exhibited inconspicuous emulsion properties, activity (in the range 0.50%–6.88%) as well as stability (in the range 5.83%–10.00%)."
a11b62ad8fe3,acetylation,foaming capacity,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,from 22% to 7.27%,observed,"At a ratio of 1.0 cm 3 /g it caused drastic decrease of foam capacity, in isolate as well as in concentrate, from 22% to 7.27% and from 17.27% to 10.00%, respectively."
1e49d6d5e580,acetylation,foaming capacity,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,from 17.27% to 10.00%,observed,"At a ratio of 1.0 cm 3 /g it caused drastic decrease of foam capacity, in isolate as well as in concentrate, from 22% to 7.27% and from 17.27% to 10.00%, respectively."
c3dd949da0d0,acetylation,foam stability,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,,observed,Higher concentration of acetic anhydride (2.0 cm 3 /g) did not significantly affect on foam stability both acetylated isolate and concentrate when compared to control samples.
72d07f1c3bfb,acetylation,foam stability,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,,observed,Higher concentration of acetic anhydride (2.0 cm 3 /g) did not significantly affect on foam stability both acetylated isolate and concentrate when compared to control samples.
3caac1407850,acetylation,foam stability,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,from 13.64% to 9.0%,observed,"There was observed slightly decrease of foam stability along with an increase of acetic anhydride dose in the range of 0.0–1.0 cm 3 /g, from 13.64% to 9.0% in foams created from isolate and from 14.55% to 10% when acetylated concentrate preparations were used."
12f7cf7ae30b,acetylation,foam stability,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_results_discussion2,results_discussion,10-1016_j-foodchem-2011-08-080,,from 14.55% to 10%,observed,"There was observed slightly decrease of foam stability along with an increase of acetic anhydride dose in the range of 0.0–1.0 cm 3 /g, from 13.64% to 9.0% in foams created from isolate and from 14.55% to 10% when acetylated concentrate preparations were used."
a2120778176b,acetylation,oil binding capacity,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"Oil binding capacity reduced in potato protein isolate after acetylation, but increased in potato protein concentrate."
17c2ecd6ba72,acetylation,oil binding capacity,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"Oil binding capacity reduced in potato protein isolate after acetylation, but increased in potato protein concentrate."
edeac28e1000,acetylated potato protein concentrate,acetylated potato protein isolate,OUTPERFORMED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,emulsifying properties,,observed,Acetylated potato protein concentrate characterised also by better emulsifying properties than modified isolate.
82ca616d62e7,acetylation,protein content,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,Acetylation process affected decreasingly on the protein content and increasing on the ash content.
4ba62bffde60,acetylation,ash content,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,Acetylation process affected decreasingly on the protein content and increasing on the ash content.
5891fac5488b,acetylation,essential amino acid composition,DECREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"The utilisation of isolate for modification caused drastic decrease the majority of essential amino acids, whilst this tendency was not observed in acetylated potato protein concentrate."
ee8e0deb5337,acetylation,essential amino acid composition,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"The utilisation of isolate for modification caused drastic decrease the majority of essential amino acids, whilst this tendency was not observed in acetylated potato protein concentrate."
e6bc5a044555,acetylation,solubility,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"Acetylation improved solubility, water holding capacity, oil binding capacity and emulsion activity of protein preparations, particularly made of concentrate."
cf8926a9878c,acetylation,water holding capacity,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"Acetylation improved solubility, water holding capacity, oil binding capacity and emulsion activity of protein preparations, particularly made of concentrate."
9361688440ef,acetylation,oil binding capacity,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"Acetylation improved solubility, water holding capacity, oil binding capacity and emulsion activity of protein preparations, particularly made of concentrate."
c9e5fa7c0b39,acetylation,emulsion activity,INCREASED,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,"Acetylation improved solubility, water holding capacity, oil binding capacity and emulsion activity of protein preparations, particularly made of concentrate."
a5c2cb186e05,acetylation,foaming properties,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,The used chemical modification didn’t improve the foaming properties in both obtained preparations.
310a6ab0ee87,acetylation,foaming properties,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2011-08-080,10-1016_j-foodchem-2011-08-080_conclusion1,conclusion,10-1016_j-foodchem-2011-08-080,,,observed,The used chemical modification didn’t improve the foaming properties in both obtained preparations.
13057552dd0c,chemical phosphorylation,amino acid content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_abstract1,abstract,10-1016_j-foodchem-2012-12-028,,,observed,PP-PPI modified at pH 5.2 was characterised by the highest content of amino acids.
67b2671e6d36,chemical phosphorylation,phosphorus content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_abstract1,abstract,10-1016_j-foodchem-2012-12-028,,,observed,PP-PPI at pH 8.0 had the highest phosphorus content.
80d192a2720e,chemical phosphorylation,water absorption capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_abstract1,abstract,10-1016_j-foodchem-2012-12-028,,,observed,"The highest WAC was observed for PP-PPI, phosphorylated at pH 10.5."
bcef20d4a3a7,chemical phosphorylation,emulsion activity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_abstract1,abstract,10-1016_j-foodchem-2012-12-028,,,observed,PP-PPI phosphorylated at pH 8.0 showed the highest emulsion activity.
da074cf4e055,chemical phosphorylation with sodium trimetaphosphate,functional properties,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_intro1,intro,10-1016_j-foodchem-2012-12-028,,,hypothesis,The object of this study was to chemically phosphorylate potato protein isolate with sodium trimetaphosphate at ambient temperature at various pH to improve the functional properties without impairing its nutritional availability.
b1eeaa4d82bf,phosphorylation,total protein content,DECREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,88.87%,observed,"The control and phosphorylated samples were characterised by comparable content of total (on average 96.32%) and coagulable (on average 90.46%) proteins in comparison with a preparation modified at pH 10.5 (88.87% and 81.15%, respectively)."
945880860437,phosphorylation,coagulable protein content,DECREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,81.15%,observed,"The control and phosphorylated samples were characterised by comparable content of total (on average 96.32%) and coagulable (on average 90.46%) proteins in comparison with a preparation modified at pH 10.5 (88.87% and 81.15%, respectively)."
af4db580b778,phosphorylation,phosphorus content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,13.67 mg/100 g,observed,The higher phosphorus content was noted at pH 8.0 (13.67 mg/100 g) and 10.5 (12.96 mg/100 g) compared with other preparations.
572a5a35a243,phosphorylation,phosphorus content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,12.96 mg/100 g,observed,The higher phosphorus content was noted at pH 8.0 (13.67 mg/100 g) and 10.5 (12.96 mg/100 g) compared with other preparations.
cbbdb2504e32,phosphorylation,total ash content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,The PP-PPI at different pHs were characterised by higher content of total ash when compared with an unmodified sample.
12a80f6777fc,phosphorylation,"potassium, calcium and magnesium contents",DECREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,"Whereas, potassium (K), calcium (Ca) and magnesium (Mg) contents of PPI were significantly higher than PP-PPIs."
6806bf1a17e2,phosphorylation,"potassium, calcium, magnesium and zinc contents",INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,"The K, Ca, Mg and Zn contents of PP-PPI also increased with increase in pH."
be256323775b,phosphorylation,trace element content,EXHIBITED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,811.00 mg/100 g,observed,The highest trace element contents were in PP-PPIs modified at alkaline pH (811.00 mg/100 g).
855627d2a88c,phosphorylation,essential amino acid content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,"As presented Table 3 , preparations obtained at pH 5.2, 6.2 and 8.0 contained more essential amino acids (mainly leucine (Leu), lysine (Lys), methionine with cysteine (Met + Cys) and phenyloalanine with tyrosine (Phe + Tyr)) than PPI control and the one obtained at high alkaline pH (10.5)."
3f7e3f2b4e59,phosphorylation,essential amino acid content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,"As presented Table 3 , preparations obtained at pH 5.2, 6.2 and 8.0 contained more essential amino acids (mainly leucine (Leu), lysine (Lys), methionine with cysteine (Met + Cys) and phenyloalanine with tyrosine (Phe + Tyr)) than PPI control and the one obtained at high alkaline pH (10.5)."
1048391ded3d,phosphorylation,essential amino acid content,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,"As presented Table 3 , preparations obtained at pH 5.2, 6.2 and 8.0 contained more essential amino acids (mainly leucine (Leu), lysine (Lys), methionine with cysteine (Met + Cys) and phenyloalanine with tyrosine (Phe + Tyr)) than PPI control and the one obtained at high alkaline pH (10.5)."
67034a0ee0ce,phosphorylation,amino acid content,DECREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,69.29 g/16gN,observed,"The preparation phosphorylated at pH 5.2 was characterised by the highest content of all amino acids (89.27 g/16gN), whereas, conducting the phosphorylation under alkaline conditions (pH 10.5) caused a decrease in these compounds (69.29 g/16gN)."
987e8c543ee9,phosphorylation,water absorption capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,6.18 g of water/g of preparation,observed,The highest WAC was observed for PP-PPI at pH 8.0 (6.18 g of water/g of preparation) and at 10.5 (6.26 g of water/g of preparation).
af187a1ca847,phosphorylation,water absorption capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,6.26 g of water/g of preparation,observed,The highest WAC was observed for PP-PPI at pH 8.0 (6.18 g of water/g of preparation) and at 10.5 (6.26 g of water/g of preparation).
f78d3ae8ce2c,phosphorylation,oil absorption capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,4.79 cm3 of oil/g of preparation,observed,"As it follows from Fig. 1 B, OAC significantly increased only at pH 8.0 (4.79 cm 3 of oil/g of preparation)."
4573a1b26dc9,phosphorylation,solubility,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,It showed that the phosphorylation did not significantly change the solubility properties of PP-PPI at various reaction pH.
70365fa6fbf9,phosphorylation,solubility,EXHIBITED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,19.62%,observed,"Only preparation obtained under alkaline condition (pH 10.5) was characterised by the lowest solubility (19.62%) which may be attributed to more polymerisation of proteins ( Matheis et al., 1983; Sitohy, Chobert, & Haertié, 1995 ) and occurrence of transverse-bridges ( Matheis et al., 1983 )."
8cb08e17a2ff,phosphorylation,emulsification activity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,3.79%,observed,The PPI phosphorylated at pH 8.0 had the highest emulsion activity (3.79%) as compared with other preparations.
a1f0e3ab4610,phosphorylation,foaming capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,"It was observed that with an increase in reaction pH from 5.2 to 8.0, the foam capacity of PP-PPIs increased as compared with PPI (1.58%)."
a350c055d7a8,phosphorylation,foaming capacity,DECREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_results_discussion1,results_discussion,10-1016_j-foodchem-2012-12-028,,,observed,"Whereas, conducting the phosphorylation at pH 10.5 caused significant decrease in FC."
f4526da52d90,phosphorylation,water absorption capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_conclusion1,conclusion,10-1016_j-foodchem-2012-12-028,,,observed,"As it results from presented data, conducting the phosphorylation of potato protein isolate with STMP under slightly alkaline pH (8.0) improves the majority of functional properties (water and oil absorption capacity, emulsifying activity and foaming capacity)."
aaa5a701a68a,phosphorylation,oil absorption capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_conclusion1,conclusion,10-1016_j-foodchem-2012-12-028,,,observed,"As it results from presented data, conducting the phosphorylation of potato protein isolate with STMP under slightly alkaline pH (8.0) improves the majority of functional properties (water and oil absorption capacity, emulsifying activity and foaming capacity)."
1ea79e33c1c2,phosphorylation,emulsification activity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_conclusion1,conclusion,10-1016_j-foodchem-2012-12-028,,,observed,"As it results from presented data, conducting the phosphorylation of potato protein isolate with STMP under slightly alkaline pH (8.0) improves the majority of functional properties (water and oil absorption capacity, emulsifying activity and foaming capacity)."
55752f6bced6,phosphorylation,foaming capacity,INCREASED,10-1016_j-foodchem-2012-12-028,10-1016_j-foodchem-2012-12-028_conclusion1,conclusion,10-1016_j-foodchem-2012-12-028,,,observed,"As it results from presented data, conducting the phosphorylation of potato protein isolate with STMP under slightly alkaline pH (8.0) improves the majority of functional properties (water and oil absorption capacity, emulsifying activity and foaming capacity)."
b1440b83f88e,protein extraction,water solubility index,EXHIBITED,10-1016_j-foodchem-2013-12-108,10-1016_j-foodchem-2013-12-108_abstract1,abstract,10-1016_j-foodchem-2013-12-108,,≥17.20%,observed,"The optimum condition was: pH 8.43 and NaCl concentration 0.25 M, and under this condition WSI was ⩾17.20%, WAC ⩾ 383.62%, OHC ⩾ 1.75 g/g, EA ⩾ 0.15, ES ⩾ 19.76 min and FA ⩾ 66.30%."
0efbb616b280,protein extraction,water absorption capacity,EXHIBITED,10-1016_j-foodchem-2013-12-108,10-1016_j-foodchem-2013-12-108_abstract1,abstract,10-1016_j-foodchem-2013-12-108,,≥383.62%,observed,"The optimum condition was: pH 8.43 and NaCl concentration 0.25 M, and under this condition WSI was ⩾17.20%, WAC ⩾ 383.62%, OHC ⩾ 1.75 g/g, EA ⩾ 0.15, ES ⩾ 19.76 min and FA ⩾ 66.30%."
a1681ef293c9,protein extraction,oil holding capacity,EXHIBITED,10-1016_j-foodchem-2013-12-108,10-1016_j-foodchem-2013-12-108_abstract1,abstract,10-1016_j-foodchem-2013-12-108,,≥1.75 g/g,observed,"The optimum condition was: pH 8.43 and NaCl concentration 0.25 M, and under this condition WSI was ⩾17.20%, WAC ⩾ 383.62%, OHC ⩾ 1.75 g/g, EA ⩾ 0.15, ES ⩾ 19.76 min and FA ⩾ 66.30%."
6f339aad7900,protein extraction,emulsification activity,EXHIBITED,10-1016_j-foodchem-2013-12-108,10-1016_j-foodchem-2013-12-108_abstract1,abstract,10-1016_j-foodchem-2013-12-108,,≥0.15,observed,"The optimum condition was: pH 8.43 and NaCl concentration 0.25 M, and under this condition WSI was ⩾17.20%, WAC ⩾ 383.62%, OHC ⩾ 1.75 g/g, EA ⩾ 0.15, ES ⩾ 19.76 min and FA ⩾ 66.30%."
9f5544dd72ab,protein extraction,emulsification stability index,EXHIBITED,10-1016_j-foodchem-2013-12-108,10-1016_j-foodchem-2013-12-108_abstract1,abstract,10-1016_j-foodchem-2013-12-108,,≥19.76 min,observed,"The optimum condition was: pH 8.43 and NaCl concentration 0.25 M, and under this condition WSI was ⩾17.20%, WAC ⩾ 383.62%, OHC ⩾ 1.75 g/g, EA ⩾ 0.15, ES ⩾ 19.76 min and FA ⩾ 66.30%."
2b11dd314aab,protein extraction,foaming capacity,EXHIBITED,10-1016_j-foodchem-2013-12-108,10-1016_j-foodchem-2013-12-108_abstract1,abstract,10-1016_j-foodchem-2013-12-108,,≥66.30%,observed,"The optimum condition was: pH 8.43 and NaCl concentration 0.25 M, and under this condition WSI was ⩾17.20%, WAC ⩾ 383.62%, OHC ⩾ 1.75 g/g, EA ⩾ 0.15, ES ⩾ 19.76 min and FA ⩾ 66.30%."
b4db40426cda,alkaline and salt extraction,water solubility index,NO_SIGNIFICANT_CHANGE,10-1016_j-foodchem-2013-12-108,10-1016_j-foodchem-2013-12-108_methods1,methods,10-1016_j-foodchem-2013-12-108,,,observed,"Therefore, at low pH and NaCl concentration, non significant increase of WSI with increasing NaCl concentration and pH, respectively, was observed ( Fig. 1 a)."
